"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"name";"message";"created_time";"from.name";"status_type";"shares.count";"comments.summary.total_count";"reactions.summary.total_count";"like.summary.total_count";"love.summary.total_count";"haha.summary.total_count";"wow.summary.total_count";"sad.summary.total_count";"angry.summary.total_count"
"319662435565899_1026522048213264/319662435565899_644651913404373/319662435565899_644651913404373";"775";"18";"2";"319662435565899_644651913404373";"data";"data.*";"fetched (200)";"2022-03-02 02:13:11.457985";"Facebook:/<post-id>/comments";"";"Hola Nani. Que sabes acerca de la entrega de permisos en Medellín.  A mí ya me sale impreso con dirección y fui y me dijeron que tenia que esperar el correo o que me llamaran . Soy de septiembre !!!";"2022-02-10T23:30:54+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_644651913404373/319662435565899_644651913404373";"776";"18";"2";"319662435565899_644651913404373";"data";"data.*";"fetched (200)";"2022-03-02 02:13:11.457985";"Facebook:/<post-id>/comments";"";"Hola Nani muchas bendiciones pues yo ice mí biometría el 21 de septiembre y no an ni aprobada y tengo mí hijo de 10 años y tampoco";"2022-02-10T23:51:24+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_644651913404373/319662435565899_644651913404373";"777";"18";"2";"319662435565899_644651913404373";"data";"data.*";"fetched (200)";"2022-03-02 02:13:11.457985";"Facebook:/<post-id>/comments";"";"El de mi hija he ido a meter ya dos carta con los papeles que es l partida de nacimiento y nada que le sale";"2022-02-11T00:20:44+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_644651913404373/319662435565899_644651913404373";"778";"18";"2";"319662435565899_644651913404373";"data";"data.*";"fetched (200)";"2022-03-02 02:13:11.457985";"Facebook:/<post-id>/comments";"";"Nani yo quiero hacer un empredimiento .ya que tengo una hija con discapacidad y a su vez quiero ayudar a otras mamas que pasan por lo mismo";"2022-02-10T23:36:19+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_644651913404373/319662435565899_644651913404373";"779";"18";"2";"319662435565899_644651913404373";"data";"data.*";"fetched (200)";"2022-03-02 02:13:11.457985";"Facebook:/<post-id>/comments";"";"Hola nany buenas tardes... Como hago para comunicarme con migración.. Q mi hija nada q le llega el permiso y es d septiembre ya q mi y a la otra beba no los entregaron gracias";"2022-02-10T23:47:14+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_644651913404373/319662435565899_644651913404373";"780";"18";"2";"319662435565899_644651913404373";"data";"data.*";"fetched (200)";"2022-03-02 02:13:11.457985";"Facebook:/<post-id>/comments";"";"Buenas noche ya me entrgaron mi permiso pero porque no puedo abrir cuenta me dicen que tengo que tener pasaporte";"2022-02-10T23:24:55+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_644651913404373/319662435565899_644651913404373";"781";"18";"2";"319662435565899_644651913404373";"data";"data.*";"fetched (200)";"2022-03-02 02:13:11.457985";"Facebook:/<post-id>/comments";"";"Buenas noches nany bendiciones al respecto de la migrachamba solo es para Bogotá o varias ciudades del pais";"2022-02-10T23:24:41+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_644651913404373/319662435565899_644651913404373";"782";"18";"2";"319662435565899_644651913404373";"data";"data.*";"fetched (200)";"2022-03-02 02:13:11.457985";"Facebook:/<post-id>/comments";"";"Hola si estoy afiliado a una empresa con el pep y ya me llegó el PPT como se puede cambiar la documentación para la nueva del PPT? Podría optar por el seguro?";"2022-02-10T23:52:36+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_644651913404373/319662435565899_644651913404373";"783";"18";"2";"319662435565899_644651913404373";"data";"data.*";"fetched (200)";"2022-03-02 02:13:11.457985";"Facebook:/<post-id>/comments";"";"A mí gracias a Dios me lo entregaron hoy y toda vía en la pajina sale en trámite yo soy de septiembre haci q dirijan se a los punto visible";"2022-02-10T23:42:31+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_644651913404373/319662435565899_644651913404373";"784";"18";"2";"319662435565899_644651913404373";"data";"data.*";"fetched (200)";"2022-03-02 02:13:11.457985";"Facebook:/<post-id>/comments";"";"Yo fui a la cita el ocho de diciembre  para que  fecha mas o  menos me estarán entregando el  permiso? gracias.";"2022-02-10T23:45:05+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_644651913404373/319662435565899_644651913404373";"785";"18";"2";"319662435565899_644651913404373";"data";"data.*";"fetched (200)";"2022-03-02 02:13:11.457985";"Facebook:/<post-id>/comments";"";"Que de cierto hay en que si en la página no te dice que está aprobado desde hace tiempo puede ir uno al punto de migración más cercano y se lo entregan?";"2022-02-10T23:43:54+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_644651913404373/319662435565899_644651913404373";"786";"18";"2";"319662435565899_644651913404373";"data";"data.*";"fetched (200)";"2022-03-02 02:13:11.457985";"Facebook:/<post-id>/comments";"";"Hola nany mira saludos besos mira me hice mi biometrico con mi niño que tiene 7 años en octubre y aun no aparesco me meto a la pagina de migracion colombia y nada";"2022-02-10T23:59:08+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_644651913404373/319662435565899_644651913404373";"787";"18";"2";"319662435565899_644651913404373";"data";"data.*";"fetched (200)";"2022-03-02 02:13:11.457985";"Facebook:/<post-id>/comments";"";"Mi caso sigo sin resolver lo xq el de mi hija salio para cali impreso cuando yo ice todo el proceso en medellin";"2022-02-10T23:40:48+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_644651913404373/319662435565899_644651913404373";"788";"18";"2";"319662435565899_644651913404373";"data";"data.*";"fetched (200)";"2022-03-02 02:13:11.457985";"Facebook:/<post-id>/comments";"";"A mi ya me lo entregaron en cucuta en tienditas rápido ,solo que debo corregir por qué me faltó el segundo nombre ,pero de verdad excelente trabajo de migración ,y tengan paciencia";"2022-02-10T23:38:51+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_644651913404373/319662435565899_644651913404373";"789";"18";"2";"319662435565899_644651913404373";"data";"data.*";"fetched (200)";"2022-03-02 02:13:11.457985";"Facebook:/<post-id>/comments";"";"Yo hice mi Biometrico en Bogotá y ya me llamaron para entregármelo pero no en Bogotá si no en un municipio donde van a a hacer entregas focalizadas que me queda mas cerca de donde vivo...";"2022-02-10T23:45:57+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_644651913404373/319662435565899_644651913404373";"790";"18";"2";"319662435565899_644651913404373";"data";"data.*";"fetched (200)";"2022-03-02 02:13:11.457985";"Facebook:/<post-id>/comments";"";"Ya me entregaron mi permiso pero igual no puedo hacer nada con el  tengo que hacer un curso en el cena de bioseguridad y nada que puedo";"2022-02-10T23:47:56+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_644651913404373/319662435565899_644651913404373";"791";"18";"2";"319662435565899_644651913404373";"data";"data.*";"fetched (200)";"2022-03-02 02:13:11.457985";"Facebook:/<post-id>/comments";"";"El pasaporte es solo un documento para entrar5 o salir del país, el documento que sirve es el PPT, me lo dijo migración, y tengo las pruebas.";"2022-02-10T23:29:57+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_644651913404373/319662435565899_644651913404373";"792";"18";"2";"319662435565899_644651913404373";"data";"data.*";"fetched (200)";"2022-03-02 02:13:11.457985";"Facebook:/<post-id>/comments";"";"Yo si nany fui a varios bancos solo a preguntar y en todos nos atendieron excelente que sí con sólo eso el ppt podíamos abrir la cuenta, quisiera saber de ofertas laborales";"2022-02-11T00:06:55+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_644651913404373/319662435565899_644651913404373";"793";"18";"2";"319662435565899_644651913404373";"data";"data.*";"fetched (200)";"2022-03-02 02:13:11.457985";"Facebook:/<post-id>/comments";"";"And dios mio yo soy del 7 de septiembre y nada  hoy verifique y sabe en proceso and ya va para 5 mese 😠😠😠😠😠";"2022-02-10T23:36:52+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_644651913404373/319662435565899_644651913404373";"794";"18";"2";"319662435565899_644651913404373";"data";"data.*";"fetched (200)";"2022-03-02 02:13:11.457985";"Facebook:/<post-id>/comments";"";"dato: mi mama con constancia de aprobación (no carnet aún) logro registrarse en coosalud subsidiada sin sisben en Movistar arena bogota";"2022-02-11T00:07:50+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_644651913404373/319662435565899_644651913404373";"795";"18";"2";"319662435565899_644651913404373";"offcut";"";"fetched (200)";"2022-03-02 02:13:11.457985";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_644651913404373/319662435565899_644651913404373";"796";"18";"2";"319662435565899_644651913404373";"data";"data.*";"fetched (200)";"2022-03-02 02:13:11.926979";"Facebook:/<post-id>/comments";"";"esos tiempos no estan bien pues mi papa es del 1ero de septiembre y aun no ha sido aprobado, ya paso 90 dias habiles";"2022-02-10T23:47:17+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_644651913404373/319662435565899_644651913404373";"797";"18";"2";"319662435565899_644651913404373";"data";"data.*";"fetched (200)";"2022-03-02 02:13:11.926979";"Facebook:/<post-id>/comments";"";"propongo una campaña por medio de ustedes para poder llegar a mas personas que quieran colaborar, estaran de acuerdo?";"2022-02-11T00:10:18+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_644651913404373/319662435565899_644651913404373";"798";"18";"2";"319662435565899_644651913404373";"data";"data.*";"fetched (200)";"2022-03-02 02:13:11.926979";"Facebook:/<post-id>/comments";"";"Tuve el Pep ya me entregaron el PPT pero donde dice dni me sale un número que no es ni mi cédula ni mi Pep? Est";"2022-02-11T00:58:42+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_644651913404373/319662435565899_644651913404373";"799";"18";"2";"319662435565899_644651913404373";"data";"data.*";"fetched (200)";"2022-03-02 02:13:11.926979";"Facebook:/<post-id>/comments";"";"Buenas noches. Que pena cuáles son las ofertas de empleo muchas gracias";"2022-02-11T00:01:56+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_644651913404373/319662435565899_644651913404373";"800";"18";"2";"319662435565899_644651913404373";"data";"data.*";"fetched (200)";"2022-03-02 02:13:11.926979";"Facebook:/<post-id>/comments";"";"Hola nani gracias por siempre estar pendiente y darnos buena informacion";"2022-02-11T00:00:34+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_644651913404373/319662435565899_644651913404373";"801";"18";"2";"319662435565899_644651913404373";"data";"data.*";"fetched (200)";"2022-03-02 02:13:11.926979";"Facebook:/<post-id>/comments";"";"Hola nani gracias por todo lo que haces para mantenernos  informados";"2022-02-11T00:01:29+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_644651913404373/319662435565899_644651913404373";"802";"18";"2";"319662435565899_644651913404373";"data";"data.*";"fetched (200)";"2022-03-02 02:13:11.926979";"Facebook:/<post-id>/comments";"";"Muy buenas tardes....Que buena noticia nos tienes?...De trabajo nos súper interesa....gracias 👍";"2022-02-10T23:26:16+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_644651913404373/319662435565899_644651913404373";"803";"18";"2";"319662435565899_644651913404373";"data";"data.*";"fetched (200)";"2022-03-02 02:13:11.926979";"Facebook:/<post-id>/comments";"";"Muchas gracias por todo";"2022-02-11T00:10:53+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_644651913404373/319662435565899_644651913404373";"804";"18";"2";"319662435565899_644651913404373";"data";"data.*";"fetched (200)";"2022-03-02 02:13:11.926979";"Facebook:/<post-id>/comments";"";"Hola Nani saludos 👋👋 gracias por esas buenas noticias 👏👏👏";"2022-02-10T23:33:12+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_644651913404373/319662435565899_644651913404373";"805";"18";"2";"319662435565899_644651913404373";"data";"data.*";"fetched (200)";"2022-03-02 02:13:11.926979";"Facebook:/<post-id>/comments";"";"Hola nani cómo estás ❣️❣️ gracias por estar hay para nosotros";"2022-02-11T00:11:24+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_644651913404373/319662435565899_644651913404373";"806";"18";"2";"319662435565899_644651913404373";"data";"data.*";"fetched (200)";"2022-03-02 02:13:11.926979";"Facebook:/<post-id>/comments";"";"Una pregunta la migra ruta es por el WhatsApp que acabas de dar? No entendí gracias muy amable 😊";"2022-02-10T23:53:03+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_644651913404373/319662435565899_644651913404373";"807";"18";"2";"319662435565899_644651913404373";"data";"data.*";"fetched (200)";"2022-03-02 02:13:11.926979";"Facebook:/<post-id>/comments";"";"Hola ya tengo mi permiso y necesito trabajar x favor me pueden ayudar vivo en bucaramanga";"2022-02-11T00:09:20+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_644651913404373/319662435565899_644651913404373";"808";"18";"2";"319662435565899_644651913404373";"data";"data.*";"fetched (200)";"2022-03-02 02:13:11.926979";"Facebook:/<post-id>/comments";"";"Exelente tu trabajo los felicito a todos";"2022-02-11T00:07:21+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_644651913404373/319662435565899_644651913404373";"809";"18";"2";"319662435565899_644651913404373";"data";"data.*";"fetched (200)";"2022-03-02 02:13:11.926979";"Facebook:/<post-id>/comments";"";"Nany no me has dado respuesta sobre si sabes de entregas masivas para valle dupar ??";"2022-02-11T00:01:49+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_644651913404373/319662435565899_644651913404373";"810";"18";"2";"319662435565899_644651913404373";"data";"data.*";"fetched (200)";"2022-03-02 02:13:11.926979";"Facebook:/<post-id>/comments";"";"Nani mi familia y yo somos del 16 de septiembre y nada no nos ha salido aprobado";"2022-02-11T00:10:06+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_644651913404373/319662435565899_644651913404373";"811";"18";"2";"319662435565899_644651913404373";"data";"data.*";"fetched (200)";"2022-03-02 02:13:11.926979";"Facebook:/<post-id>/comments";"";"Q saben el tiempo de espera para lo de la certificacion de titulos universitarios";"2022-02-10T23:50:30+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_644651913404373/319662435565899_644651913404373";"812";"18";"2";"319662435565899_644651913404373";"data";"data.*";"fetched (200)";"2022-03-02 02:13:11.926979";"Facebook:/<post-id>/comments";"";"Cual es el numero de contacto para saber las ofertas de empleo por fa";"2022-02-11T00:08:08+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_644651913404373/319662435565899_644651913404373";"813";"18";"2";"319662435565899_644651913404373";"data";"data.*";"fetched (200)";"2022-03-02 02:13:11.926979";"Facebook:/<post-id>/comments";"";"Gracias por informarnos, tu labor es muy importante y se te aprecia 🤩🤩";"2022-02-10T23:37:00+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_644651913404373/319662435565899_644651913404373";"814";"18";"2";"319662435565899_644651913404373";"data";"data.*";"fetched (200)";"2022-03-02 02:13:11.926979";"Facebook:/<post-id>/comments";"";"Nani será que tendrán alguna preferencia co  pacientes con cáncer para el otorgamiento de ppt?";"2022-02-10T23:52:12+0000";"";"";"";"";"";"";"";"";"";"";""
