level;object_id;facebook_post_url;message;created_time;like_count;comment_count
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;NO LLORES VENENO;2023-10-07T11:02:46+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Jorge Cordoba pues quién sabe de cuáles hablara usted por qué entre Bogotá y soacha hay más gente de otro lado que de esta cuidad y si vamos hablar en todas las ciudades hay caos;2023-10-07T11:03:23+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Esta encuesta es por q no quieren arrendar en Colombia a extrangeros del vecino país. Pero q van a rentables. Si no pagan.  Se meten hasta 15 y 20 personas. Se quieren adueñar de la propiedad ,la dañan.son cochinos, encuentras 15 adultos 10 niños. Y de ñapa perro ,NO ALQUILA NADIE A ESTOS CHAMOS.;2023-10-07T11:03:39+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Andres Portela Loaiza LOS PETROÑEROS QUE COMAN 💩💩💩💩 SABROSSSSO 🤣🤣🤣🤣;2023-10-07T11:03:58+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;NO ARRIENDO A PETRROÑEROSSSS... QUE VOMAN 💩💩💩💩 SABROSSSSO 🤣🤣🤣🤣;2023-10-07T11:06:46+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Se ha preguntado porque a los colombianos nos quieren poco por fuera ? Porque otro Colombiano (En algunos casos) es el peor enemigo de otro Colombiano?;2023-10-07T11:27:33+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Para reflexionar;2023-10-07T11:29:10+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Andres Portela Loaiza Señor si usted es contrario a la política de Petro esta en su derecho. Pero si va a discutir sobre cualquier tema debe estudiar, investigar, ser coherente. Le recuerdo qué las vacas tienen cerebro, pero no les sirve de mucho. Lo de ellas realmente son los cachos.;2023-10-07T11:30:00+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Así hay q hacer con los q no son de Colombia para q se vallan;2023-10-07T11:39:49+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;PETRO SE LAS ENTERRO CON TODA LAS HUEVAS URIBISTAS GAYS;2023-10-07T11:40:32+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Cada quien puede hacer lo que se le dé la gana con su propiedad y alquilarla a quien quiera.;2023-10-07T11:54:45+0000;33;1
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;No se arrienda a latinos... 😎;2023-10-07T12:04:03+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Loló Liz huy que mariguana tan brava;2023-10-07T12:09:12+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;No sé arrienda a URIBISTAS  Todos tienen antecedentes penales .;2023-10-07T12:26:14+0000;1;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;;;;
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Andres Portela Loaiza llorelo uriburro adoran un tipo que les bajó el recargo nocturno y el valor de las horas extras y dominicales;2023-10-07T12:49:14+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Vete para tu pais :v;2023-10-07T13:01:16+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Que soy un flojo malandro acaba chiros;2023-10-07T13:10:27+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Si es en otro país paila tocó en un hotel y si no en la calle ojalá en Colombia lo hiciéramos con los venezolanos;2023-10-07T13:24:44+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Pues me voy para otro lado, donde no haga estorbo!!! Y todos felices;2023-10-07T13:26:57+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;"Andres Portela Loaiza Por eso en otros paises agarran a Colombianos sindicados de narcotrafico y pidiendo a Duque que los ayude, esos ""Petroñeros"" verdad señora?  Vaya a que la bañen";2023-10-07T13:27:17+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Si compatriotas míos hicieran daño en otros paises, robar matar y estafar con gota a gota a otras personas hasta uno entiende;2023-10-07T13:28:59+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Mono Manuel Barrera Rodriguez El sabor de salir en Alerta Aeropuerto junto con unidades aduaneras y migración;2023-10-07T13:29:44+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;"He visto de ""no se arrienda a costeños"" y ellos no están haciendo drama";2023-10-07T13:37:17+0000;1;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Pensaría que mis compatriotas son una mierda que ya se cagaron el lugar 😒;2023-10-07T13:43:12+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Pues si van a robar , a extorsionar , a estafar , a matar a quienes les dan trabajo , entonces si;2023-10-07T13:51:46+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;De pronto piensan que todos somos asi;2023-10-07T14:16:24+0000;1;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Cuál es el lío? No sé supone que estamos en un estado Capitalista que respeta y se basa en la propiedad privada;2023-10-07T14:22:34+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Andres Portela Loaiza vivir sabroso es ver uribestias emputados;2023-10-07T14:36:24+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Andres Portela Loaiza;2023-10-07T14:37:21+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Andres Portela Loaiza  Hail castrochavismo;2023-10-07T14:37:49+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Si pasa lo que a pasado  con los venezolanos   sería  lo justo pero  no es así;2023-10-07T14:41:34+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;si estuviera en el exterior, totalmente entendible.;2023-10-07T14:52:41+0000;13;2
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Pues para allá vamos, Igual van a poner en bolsas a todos los arrendadores.;2023-10-07T14:54:36+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Tojikiston Ximeno Hurtado de Tsunomaki tu lo has dicho  , MADUREN BOBOS;2023-10-07T14:54:42+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Andres Portela Loaiza   Hablando de bobos que votaron por la patética economía naranja;2023-10-07T14:55:26+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;"Tojikiston Ximeno Hurtado de Tsunomaki por eso , por los bobos que votaron por el gobierno del ""cambio"" que creyeron que iban a vivir sabroso 🤣🤣🤣";2023-10-07T14:57:41+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Andres Portela Loaiza siga participando;2023-10-07T14:58:41+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;;2023-10-07T15:00:59+0000;1;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;;2023-10-07T15:01:10+0000;1;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;;;;
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Pues si somos ratas qué no nos arrienden. Le arriendan a una pareja y resultan viviendo 30. Les van a cobrar la renta y matan al dueño. Eso pasa con unos qué todos conocemos;2023-10-07T15:06:19+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Julian C Agredo umm así piensan todos los países acerca de Colombia se la pasan perturbado a los  países tranquilos llevando su producto famoso por todo el mundo, investiguen el pasaporte Colombiano es menos aceptado en el mundo que el venezolano que está en quiebra so...;2023-10-07T15:13:50+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Maito Jimenito lo mismo pasa con Venezuela y estigmatizan a todos así que... y más los colombianos, fueron los que propagaron en el mundo el odio y la xenofobia hacia nuestro país;2023-10-07T15:16:00+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Andres Portela Loaiza te lo tiene adentro un petrista🖕🖕🖕🤣🤣🤣🤣;2023-10-07T15:17:36+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Pues eso se vive a diario ..Francia . España . portugal.emigren ..Vivanlo en carne propia ....;2023-10-07T15:26:34+0000;7;2
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Yo no voy para que me arriende yo voy para que me venda la casa;2023-10-07T15:32:54+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;FuckGentrificacion  Turist go home;2023-10-07T15:45:25+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Andres Portela Loaiza pues los petroñeros somos mejores personas que los asesinos uribestias;2023-10-07T16:00:37+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;que SOMOS LA K-G4D4. y como decir que no< :v;2023-10-07T16:05:19+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;NORMAL,,,POR  ALGO  SERA  MALA  PAGA  O  PANDILLEROS  ..YO  SOY  BUIENVENIDO  EN  TODOS  LADOS;2023-10-07T16:09:26+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Pensaría que muchos compatriotas tienen que estar cagándola de manera monumental.;2023-10-07T16:10:04+0000;3;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;;2023-10-07T16:10:57+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Pues es el dueño y él verá si solo le quiere arrendar a europeos;2023-10-07T16:18:33+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Pensaría que estoy en otro país en el que no me toleran. Creo que me marcharía derecho o de vuelta.;2023-10-07T16:37:25+0000;4;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Su razón tendría;2023-10-07T16:39:43+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Desafortunadamente las experiencias con los venecos han sido muy malas, y pues la verdad es muy berraco pensar q porque son migrantes entonces toca aguantarles toda su patanería y su mal vivir, el día q ustedes les alquilen a los venecos, sólo ese día entenderán de lo q se habla cotidianamente en las calles del país. Tanta basura q hablan los venecos, esa actitud arribista absurda q manejan, y esos delirios tan ridículos q mantienen, deberian utilizar toda esa energia desperdiciada y unirse como pueblo para derrocar al q los sacó de su casa sin ningún tipo de miramientos, eso si seria un gesto digno de admirar y apoyar, pero no lo hacen porque son cobardes y porque existen organizaciones q les limpia el culo como si fueran personas impedidas q situación tan jodida a lo bn.;2023-10-07T16:41:34+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Andres Portela Loaiza buena paraco;2023-10-07T16:52:41+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Andres Portela Loaiza cierto, ustedes los uribistas no piden arrendado, van desplazando al dueño y masacrando la familia para quedarse con el predio...;2023-10-07T16:56:25+0000;1;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Andres Portela Loaiza no necesitamos que nos renten. Pero Gracias;2023-10-07T17:02:44+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Pensaría que al fin nos tratan como las lacras que son una mayoría apabullante.;2023-10-07T17:04:23+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Me voy para donde me reciban y no me quejo pues no estoy en mi pais y no rengo derecho a exigir nada;2023-10-07T17:07:53+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Esto pasa en todo el mundo 🤷🏽‍♂️🤷🏽‍♂️🤣;2023-10-07T17:10:51+0000;1;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Andres Portela Loaiza los uriburros como vos si alegran el dia con las cosas q dicen, no pares para seguir riendo🤣🤣🤣;2023-10-07T17:15:01+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Ortiz Alterno y quien esta hablando de uribe , si se da cuenta en todos los comentarios ustedes los petristes son los que hablan de ese señor 🤣🤣🤣🤣🤣 los tiene bien traumatizados;2023-10-07T17:19:09+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Karen Morales todo bien petriste traumada 🤣🤣🤣;2023-10-07T17:20:03+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;;;;
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Andres Portela Loaiza si paraco amante de la comunidad del anillo.;2023-10-07T17:20:45+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Pues si son igual de ratas y mañosos a los extranjeros bien;2023-10-07T17:24:00+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Cachorro Pasto esa no fué la pregunta;2023-10-07T17:30:29+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Julian C Agredo esa no fue la pregunta;2023-10-07T17:30:54+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Maito Jimenito afirmativo;2023-10-07T17:31:41+0000;1;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Autocrítica;2023-10-07T17:32:27+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Andres Portela Loaiza si son neas uribestias si peor todavía, que los petroñencos, ambos son unos catreHP sectarios..;2023-10-07T17:35:08+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Victor Hugo Hola señor Víctor pues la verdad solo invito a tener un poquito de Paz interior eso es lo MAXIMO igual le ofrezco mil disculpas que DIOS lo BENDIGA mí amigo.;2023-10-07T17:40:43+0000;1;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Andres Portela Loaiza entiendo que le dé pena aceptar que es uribista, después de que el país conoce el prontuario de esa secta delictiva... Pero debería tener coraje y aceptar que es cómplice de narcoparamilitares y ladrones.;2023-10-07T17:59:26+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Una vez vi un afiche símilar no arrendando a venezolanos;2023-10-07T18:02:55+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Julian C Agredo nadie dijo nada de eso jajajaja no se justifique por qué aquí están juzgando a toditos por simple nacionalidad, nadie conoce si usted va a ser tremendo mamaguevo o alguien normal que solo busca ser feliz;2023-10-07T18:04:52+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Si son uribestias pues con razón son ignorantes mantenidos q todo quieren regalado;2023-10-07T18:05:26+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Cada quien se gana su fama no?;2023-10-07T18:14:43+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Andres Portela Loaiza uriburro adoctrinado haciendo el ridículo;2023-10-07T18:36:58+0000;0;0
